Title,Description,URL,Provider,Date Published
"<b>Ericsson</b> increases Vodafone Idea network share in India, bags four more telecom circles for 4G, 5G deployment","The deployment of 5G is a crucial part of Vi strategy to deliver high-quality network capabilities, enabling faster, more reliable connectivity to meet the growing demands of its customers.",https://www.msn.com/en-in/money/news/ericsson-increases-vodafone-idea-network-share-in-india-bags-four-more-telecom-circles-for-4g-5g-deployment/ar-AA1rRHIn,Zee Business on MSN.com,2024-10-08T03:43:44.0000000Z
Concordia becomes <b>Ericsson</b>’s first Tier 1 university partner in North America,"<b>Ericsson</b> has designated Concordia as its first Tier 1 university partner in North America, marking a new phase in an ongoing collaboration. It’s the highest level an academic institution can achieve with <b>Ericsson</b>. The partnership will focus on advancing ...",https://www.concordia.ca/news/stories/2024/09/23/concordia-becomes-ericsson-s-first-tier-1-university-in-north-america.html,Concordia University,2024-09-23T00:01:00.0000000Z
"MobiFone, <b>Ericsson</b> collaborate on plans for 5G innovation hub in Vietnam",MobiFone and Ericsson signed in Hanoi on October 2 a memorandum of understanding (MoU) to collaborate on establishing a 5G Innovation Hub at MobiFone’s premises in Vietnam.,https://en.vietnamplus.vn/mobifone-ericsson-collaborate-on-plans-for-5g-innovation-hub-in-vietnam-post297570.vnp,VietnamPlus,2024-10-02T10:49:00.0000000Z
"Vodafone Idea seals Rs 30,000 crore deal with Nokia, <b>Ericsson</b>, and Samsung for 4G and 5G expansion","Vodafone Idea has secured contracts worth Rs 30,000 crore with Nokia, <b>Ericsson</b>, and Samsung, a PTI report revealed. These contracts, which span a period of three years, are a crucial part of the ...",https://www.businessinsider.in/business/news/vodafone-idea-seals-rs-30000-crore-deal-with-nokia-ericsson-and-samsung-for-4g-and-5g-expansion/articleshow/113569589.cms,Business Insider India,2024-09-28T11:46:00.0000000Z
"<b>Ericsson</b> Wins 4G, 5G Deployment Contracts from Vodafone Idea","Ericsson secures four more telecom circles from Vodafone Idea for 4G and 5G deployment, expanding its network footprint and market share in India.",https://money.rediff.com/news/market/ericsson-wins-4g-5g-deployment-contracts-from-vodafone-idea/16804220241007,money.rediff,2024-10-07T16:01:00.0000000Z
"USD 16.84 Billion 5G Enterprise Market Reach By 2028 Top Players Such As - <b>Ericsson</b>, ZTE Corporation, Samsung, AT&amp;T","G Enterprise Market WILMINGTON, DE, UNITED STATES, October 3, 2024 /EINPresswire / -- Global 5G enterprise &lt;a target=_blank href=https:",https://menafn.com/1108742673/USD-1684-Billion-5G-Enterprise-Market-Reach-By-2028-Top-Players-Such-As-Ericsson-ZTE-Corporation-Samsung-ATT,Mena FN,2024-10-03T09:50:00.0000000Z
<b>Ericsson</b> and MobiFone collaborate on 5G Innovation Hub,Ericsson and MobiFone signed an MoU on October 2 to jointly establish a 5G Innovation Hub at MobiFone’s premises in Vietnam.,https://vir.com.vn/ericsson-and-mobifone-collaborate-on-5g-innovation-hub-115275.html,Vietnam Investment Reviev,2024-10-02T07:42:00.0000000Z
<b>Ericsson</b> and DNB enables Malaysia’s first live broadcast powered by a commercial 5G SA network,"Ericsson, DNB and RTM have conducted Malaysia&#39;s first 5G-powered livestream over a public 5G network. It leveraged network slicing on DNB&#39;s 5G SA network.",https://www.msn.com/en-my/lifestyle/other/ericsson-and-dnb-enables-malaysia-s-first-live-broadcast-powered-by-a-commercial-5g-sa-network/ar-AA1rz3X5,Soya Cincau on MSN.com,2024-10-02T05:39:00.0000000Z
"After 50 years in Athlone, <b>Ericsson</b> is always looking to the next technology",The head of <b>Ericsson</b>’s Athlone site said the company is “always looking at what technologies are coming” and stressed the importance of keeping ahead of cyber attacks. Denis Dullea was ...,https://www.irishtimes.com/business/2024/09/11/after-50-years-in-athlone-ericsson-is-always-looking-to-the-next-technology/,The Irish Times,2024-09-11T15:37:00.0000000Z
Vodafone Idea expands long-term partnership with <b>Ericsson</b> for 5G rollout,"As part of the new agreement, Ericsson will upgrade Vi&#39;s existing 4G networks and introduce 5G in key areas, including Delhi, Kerala, Chhattisgarh, and Rajasthan",https://www.business-standard.com/companies/news/vodafone-idea-expands-long-term-partnership-with-ericsson-for-5g-rollout-124100700441_1.html,Business Standard,2024-10-07T08:29:00.0000000Z
<b>Ericsson</b> Introduces EricssonEdge Academia Program,"In this news, Ericsson introduces the EricssonEdge Academia Program to develop early career talent in telecommunications across Southeast Asia, Oceania, and India.",https://www.dqindia.com/news/ericsson-introduces-ericssonedge-academia-program-7293931,Dataquest,2024-10-09T05:46:00.0000000Z
<b>Ericsson</b>: 5G to be a key enabler for Digital PH,"<b>ERICSSON</b> (NASDAQ: ERIC) unveiled its <b>Ericsson</b> Imagine Live 2024 roadshow in the Philippines, showcasing <b>Ericsson</b>’s advanced technology solutions and 5G use cases that are relevant for Philippines as it transitions to a digital economy. Speaking at the ...",https://manilastandard.net/tech/tech-news/314503527/ericsson-5g-to-be-a-key-enabler-for-digital-ph.html,manilastandard,2024-09-28T17:39:00.0000000Z
Vi awards major 4G and 5G contracts to <b>Ericsson</b>,"Indian communications service provider Vodafone Idea (Vi) has strengthened its longstanding network partnership with Ericsson through the award of major 4G and 5G contracts which, Ericsson says, will see the tech giant extend its network share.",https://developingtelecoms.com/telecom-business/vendor-news/17423-vi-awards-major-4g-and-5g-contracts-to-ericsson.html,developingtelecoms.com,2024-10-07T23:01:00.0000000Z
<b>Ericsson</b> achieve Malaysia’s first 5G-powered live broadcast at National Day Parade,"The Swedish networking and telecommunications company Ericsson, in collaboration with Digital Nasional Berhad and Radio Televisyen Malaysia, achieved Malaysia’s first 5G-powered live broadcast.",https://scandasia.com/ericsson-achieve-malaysias-first-5g-powered-live-broadcast-at-national-day-parade/,Scandasia.com,2024-10-03T05:14:00.0000000Z
<b>Marcus Ericsson</b>,"Led by racing legend Michael Andretti, Andretti Global fields multiple entries in INDYCAR, INDY NXT, IMSA and Formula E and has collaborations in Extreme E as Andretti Altawkilat Extreme E, Mexico SuperCopa series as Andretti Jourdain Autosport and ...",https://www.indycar.com/Series/IndyCar-Series/Marcus-Ericsson,IndyCar,2024-10-04T00:00:00.0000000Z
"<b>Ericsson</b>, Softbank ink AI-RAN research pact","Both Ericsson and Softbank are part of the AI-RAN Alliance launched earlier this year, a working group which also counts giants including Nokia, Microsoft and T-Mobile US as members.",https://www.mobileworldlive.com/softbank/ericsson-softbank-ink-ai-ran-research-pact/,Mobile World Live,2024-10-07T10:30:00.0000000Z
Nubis and <b>Ericsson</b> Highlight Path to 6G RAN Power Savings at ECOC 2024,An <b>Ericsson</b> Technology Review article “New features make co-packaged optics suitable for future radio networks” states the demonstration “will showcase the ability to operate at high ...,https://www.businesswire.com/news/home/20240920717008/en/Nubis-and-Ericsson-Highlight-Path-to-6G-RAN-Power-Savings-at-ECOC-2024,Business Wire,2024-09-20T15:53:00.0000000Z
"Will <b>Ericsson</b>, Google Cloud lead telecom operators to cloud API gold?","A dozen of the world’s largest telecom operators including AT&amp;T, T-Mobile, Verizon, and Vodafone have partnered with <b>Ericsson</b> and Google Cloud on a new commercial API joint venture targeted at ...",https://www.sdxcentral.com/articles/feature/will-ericsson-google-cloud-lead-telecom-operators-to-cloud-api-gold/2024/09/,SDxCentral,2024-09-13T11:30:00.0000000Z
Vodafone Idea expands <b>Ericsson</b> 5G partnership,"This week, Vodafone Idea (Vi) has expanded its partnership with Ericsson by signing new contracts to upgrade its 4G network and introduce 5G services in in key regions, including Delhi, Kerala, Chhattisgarh, and Rajasthan.",https://totaltele.com/vodafone-idea-expands-ericsson-5g-partnership/,Total Telecom,2024-10-07T14:23:00.0000000Z
<b>Ericsson</b> recognized as leader for core portfolio in Omdia Market Landscape for Core Vendors 2024,Ericsson has been recognized as the leader for its core portfolio in the Market Landscape: Core Vendors 2024 analysis from Omdia. Within the category,https://menafn.com/1108755995/Ericsson-recognized-as-leader-for-core-portfolio-in-Omdia-Market-Landscape-for-Core-Vendors-2024,Mena FN,2024-10-08T10:44:00.0000000Z
"Sweden’s <b>Ericsson</b> advances 5G collaboration with Vietnam telcos Viettel, MobiFone",Swedish giant Ericsson is furthering 5G cooperation with Vietnamese telecom heavyweights Vietttel and MobiFone with the establishment of a new innovation hub and expanded deployment of RAN (Radio Access Network).,https://theinvestor.vn/swedens-ericsson-advances-5g-collaboration-with-vietnam-telcos-viettel-mobifone-d12549.html,theinvestor,2024-10-02T08:57:00.0000000Z
Viettel Vietnam extends <b>Ericsson</b> partnership through major 5G network award,"Ericsson awarded majority share of Viettel&#39;s nationwide 5G deployment Partners sign a related MoU to advance 5G adoption and innovation in Vietnam STOCKHOLM, Sept. /PRNewswire/ -- Vietnamese telecommunications,",https://www.asiaone.com/business/viettel-vietnam-extends-ericsson-partnership-through-major-5g-network-award,Asia One,2024-09-30T08:11:00.0000000Z
"<b>Ericsson</b>, SoftBank Explore Converged Architectures for AI-RAN","Ericsson and SoftBank have announced a collaboration to explore converged architectures for AI-RAN. By combining their strengths, the two companies aim",https://www.thefastmode.com/technology-solutions/37593-ericsson-softbank-explore-converged-architectures-for-ai-ran,Deep,2024-10-08T02:24:00.0000000Z
Vodafone Idea expands 4G/5G partnership with <b>Ericsson</b> in India,Vodafone Idea (Vi) has reinforced its long-standing network partnership with Ericsson in India through major 4G and 5G contracts.,https://www.telecomstechnews.com/news/vodafone-idea-expands-4g-5g-partnership-ericsson-india/,Telecoms Tech,2024-10-07T09:02:00.0000000Z
<b>Ericsson</b> committed to Ireland despite &#39;uncertainty&#39; around tax rules - CEO,"The CEO of telecoms giant <b>Ericsson</b> says Europe&#39;s Apple tax ruling creates uncertainty for firms considering investing in Ireland, however it will not impact his company&#39;s plans in the country.",https://www.rte.ie/news/business/2024/0911/1469461-ericsson-ireland-athlone/,RTE Online,2024-09-11T12:43:00.0000000Z
<b>Ericsson</b> Expands 4G and 5G Deployment with Vodafone Idea,"Ericsson has secured additional contracts from Vodafone Idea to deploy 4G and 5G technology across four more telecom circles in India, enhancing its market share. This follows a major contract award by Vodafone Idea worth Rs 30,",https://www.devdiscourse.com/article/technology/3113754-ericsson-expands-4g-and-5g-deployment-with-vodafone-idea,devdiscourse,2024-10-07T15:49:00.0000000Z
Will Revenue Contraction Affect <b>Ericsson</b>&#39;s Q3 Earnings Results?,"ERIC is expected to witness a top-line decline year over year in the third quarter of 2024, owing to a slowdown in network investments in several regions.",https://www.msn.com/en-us/money/technology/will-revenue-contraction-affect-ericssons-q3-earnings-results/ar-AA1rUfnM,Zacks.com on MSN.com,2024-10-08T18:37:00.0000000Z
BT and <b>Ericsson</b> wideband FDD trial promises enhanced 5G Standalone performance in European first,"10 th August 2023: In a European first, BT and <b>Ericsson</b> have successfully demonstrated the transmission of 5G services in a wideband FDD (frequency division duplex) radio carrier (over 20MHz) within a sub-3 GHz spectrum band. The breakthrough trial ...",https://newsroom.bt.com/bt-and-ericsson-wideband-fdd-trial-promises-enhanced-5g-standalone-performance-in-european-first/,newsroom,2023-08-10T08:08:00.0000000Z
<b>Ericsson</b> and Telcos Bringing Intelligence to Mobile Networks,The joint venture between <b>Ericsson</b> and major telco providers provides some intriguing new options ... [+] for 5G network monetization. Let’s call it the curse of the dumb pipes. Despite their ...,https://www.forbes.com/sites/bobodonnell/2024/09/19/ericsson-and-telcos-bringing-intelligence-to-mobile-networks/,Forbes,2024-09-19T09:59:00.0000000Z
<b>Ericsson</b> building rApp directory in Open RAN push,"As it continues to bolster its Open RAN position, Ericsson has assembled an rApp directory to facilitate network automation and optimization.",https://www.rcrwireless.com/20241007/open_ran/ericsson-building-rapp-directory-in-open-ran-push,RCR Wireless News,2024-10-07T14:30:00.0000000Z
"<b>Ericsson</b> bags 4 more telecom circles for 4G, 5G deployment on VIL network","Swedish telecom gear maker <b>Ericsson</b> has bagged four more telecom circles from Vodafone Idea for the deployment of 4G and 5G technology, the company said on Monday. Last month, debt-ridden Vodafone Idea (VIL) had awarded about Rs 30,000 crore telecom ...",https://www.business-standard.com/companies/news/ericsson-bags-4-more-telecom-circles-for-4g-5g-deployment-on-vil-network-124100701185_1.html,Business Standard,2024-10-08T05:10:00.0000000Z
<b>Ericsson</b> Launches Two Innovative Routers to Advance Enterprise AI and Next-Gen Applications.,<b>Ericsson</b> has launched two new routers that address increasing demand for secure and reliable wireless WAN as enterprises expand advanced technology across IoT and vehicles. <b>Ericsson</b> has launched two new routers that address increasing demand for secure and ...,https://techbullion.com/ericsson-launches-two-innovative-routers-to-advance-enterprise-ai-and-next-gen-applications/,Impacts,2024-09-13T00:00:00.0000000Z
"Viettel Expands <b>Ericsson</b> Partnership with Major 5G Rollout Across Vietnam, Strengthening Digital Innovation","Viettel, Vietnam&#39;s leading telecom company, has expanded its partnership with Ericsson through a new contract for nationwide 5G deployment. Under",https://news.europawire.eu/viettel-expands-ericsson-partnership-with-major-5g-rollout-across-vietnam-strengthening-digital-innovation/eu-press-release/2024/09/30/16/52/29/141339/,EuropaWire,2024-09-30T15:24:00.0000000Z
<b>Ericsson</b> CEO Börje Ekholm on AI,Ericsson CEO Börje Ekholm joins Worldwide Exchange to explain why he is calling on the European Union to revamp its approach to AI regulation.,https://www.msn.com/en-us/money/other/ericsson-ceo-b%C3%B6rje-ekholm-on-ai/vi-AA1rDE1P,CNBC on MSN.com,2024-10-03T11:34:28.0000000Z
Tmcel Partners with <b>Ericsson</b> to Improve Customer Experience in Mozambique,"Struggling to stay competitive, Tmcel is focused on boosting service quality to stand out in the national telecom market, where it faces competition from Vodacom and Movitel. Mozambique’s state-owned telecom company,",https://www.ecofinagency.com/telecom/0410-45972-tmcel-partners-with-ericsson-to-improve-customer-experience-in-mozambique,ecofinagency,2024-10-04T17:02:00.0000000Z
<b>Ericsson</b> aims to boost enterprise 5G,"As standalone next-generation networks begin to ramp up across the world, <b>Ericsson</b> has unveiled a new strategy for enterprise-driven 5G network adoption, looking to make it more accessible and ...",https://www.computerweekly.com/news/366610635/Ericsson-aims-to-boost-enterprise-5G,Computer Weekly,2024-09-16T13:31:00.0000000Z
"<b>Ericsson</b> bags four more telecom circles for 4G, 5G deployment on VIL network","Ericsson has secured four additional telecom circles from Vodafone Idea for the deployment of 4G and 5G technology, expanding its footprint and market share. Vodafone Idea awarded a three-year telecom network contract worth Rs 30,",https://economictimes.indiatimes.com/industry/telecom/telecom-news/ericsson-bags-four-more-telecom-circles-for-4g-5g-deployment-on-vil-network/articleshow/114020558.cms,Indiatimes,2024-10-07T16:22:00.0000000Z
"<b>Ericsson</b> joins Mobile Satellite Services Association to drive NTN ecosystem, global mobile coverage","&quot;Through MSSA, <b>Ericsson</b> is keen to advance the goal of ubiquitous connectivity through the integration of terrestrial and space-based networks,” said Freddie Södergren, Head of Technology &amp; Str ...",https://telecom.economictimes.indiatimes.com/news/telecom-equipment/ericsson-joins-mobile-satellite-services-association-to-drive-ntn-ecosystem-global-mobile-coverage/113441349,telecom.economictimes.indiatimes,2024-09-18T13:45:00.0000000Z
<b>Ericsson Playground</b>,"Located at the intersection of Manhattan Avenue and Leonard Street in the Brooklyn neighborhood of Greenpoint, this large playground is named for Swedish-American inventor John <b>Ericsson</b> (1803-1869) and the nearby public junior high school that also bears ...",https://www.nycgovparks.org/parks/ericsson-playground,New York City Department of Parks and Recreation,2018-04-23T03:53:00.0000000Z
"<b>Ericsson</b>, SoftBank exploring converged AI, RAN architectures",Ericsson and SoftBank are collaborating to understand the pros and cons of infrastructure sharing for AI and RAN workloads.,https://www.rcrwireless.com/20241008/ai-ml/ericsson-softbank-exploring-converged-ai-ran-architectures,RCR Wireless News,2024-10-08T14:28:00.0000000Z
<b>Ericsson</b> forms company with 12 telcos to sell network software,"STOCKHOLM (Reuters) - <b>Ericsson</b> said on Thursday it had created a joint venture to sell software with a dozen telecom operators, including Verizon, Deutsche Telekom and Reliance Jio. The software ...",https://finance.yahoo.com/news/ericsson-teams-several-operators-network-130932560.html,Yahoo Finance,2024-09-13T01:05:00.0000000Z
"T-Mobile Partners with NVIDIA, <b>Ericsson</b>, And Nokia to Pioneer AI-Driven Mobile Networks","T-Mobile partners with NVIDIA, <b>Ericsson</b>, and Nokia to establish an AI-RAN Innovation Center, enhancing mobile network capabilities. T-Mobile also collaborates with OpenAI to develop IntentCX ...",https://www.benzinga.com/markets/equities/24/09/40925493/t-mobile-partners-with-nvidia-ericsson-and-nokia-to-pioneer-ai-driven-mobile-networks,Benzinga.com,2024-09-18T13:45:00.0000000Z
<b>Ericsson</b> secures Vietnam 5G deal,Ericsson inked a contract with Viettel Group to employ its RAN equipment to connect the majority of Vietnamese provinces with 5G.,https://www.mobileworldlive.com/asia-pacific/ericsson-to-deploy-5g-in-vietnam-majority-provinces/,Mobile World Live,2024-09-30T11:43:00.0000000Z
<b>Ericsson</b> forms company with 12 telcos to sell network software,"Verizon, Reliance Jio, Deutsche Telekom joins new venture <b>Ericsson</b> will hold 50% of venture, rest by telecom providers <b>Ericsson</b> says venture has fully funded business plan for 3 years Investors ...",https://www.reuters.com/markets/deals/ericsson-teams-up-with-several-operators-network-apis-2024-09-12/,Reuters,2024-09-11T23:59:00.0000000Z
Grameenphone deploys <b>Ericsson</b>&#39;s real-time mediation solution,Ericsson said on Friday that Bangladesh telco Grameenphone has completed deployment of its mediation solution that leverages big data analytics to provide better and more useful insights into how Grameenphone’s network is being used.,https://developingtelecoms.com/telecom-technology/telecom-revenue-billing/17416-grameenphone-deploys-ericsson-s-real-time-mediation-solution.html,developingtelecoms.com,2024-10-07T04:49:00.0000000Z
"SoftBank, <b>Ericsson</b> enhance AI-RAN collaboration","Collaboration aims to develop techno-economic analyses, build prototypes and run lab demos to optimise RAN and AI convergence at the edge.",https://www.computerweekly.com/news/366612831/SoftBank-Ericsson-enhance-AI-RAN-collaboration,Computer Weekly,2024-10-08T09:32:00.0000000Z
<b>Ericsson</b> teams up with several operators on network API&#39;s,"<b>Ericsson</b> said on Thursday it had created a joint venture to sell software with a dozen telecom operators, including Verizon, Deutsche Telekom and Reliance Jio. The software, network application programming interface (API), can help prevent credit card ...",https://www.cnbctv18.com/technology/ericsson-teams-up-with-several-operators-on-network-apis-19475417.htm,cnbctv18,2024-09-12T19:01:00.0000000Z
Souped up Sony <b>Ericsson</b> Xperia arc S and neo V ship in Singapore,"Sony Ericsson has come up with a souped up version of its popular Xperia arc, along with a slightly chunkier neo V, as part of a lineup of new camera-centric Android phones.",https://sg.news.yahoo.com/souped-up-sony-ericsson-xperia-arc-s-and-neo-v-ship-in-singapore.html,Yahoo News Singapore,2024-09-29T00:10:00.0000000Z
<b>Ericsson</b> joins satellite D2D initiative,"<b>Ericsson</b> says it ‘recognises the growing interest’ in 5G NTNs, and that synching them with 3GPP standards could extend coverage, allowing conventional 5G smartphones and other devices to maintain service when moving into areas with no terrestrial coverage.",https://www.telecoms.com/satellite/ericsson-joins-satellite-d2d-initiative,Telecoms,2024-09-17T00:00:00.0000000Z
Cradlepoint CEO: <b>Ericsson</b>’s $1.1B Acquisition Will Help Company Compete Against Cisco Meraki,"Cisco Meraki is still generations behind on LTE … With the acquisition by <b>Ericsson</b> … it’s easy to see how we can dramatically improve our lead in 5G,” Cradlepoint CEO George Mulhern told <b>CRN</b>.",https://www.crn.com/slide-shows/networking/cradlepoint-ceo-ericsson-s-1-1b-acquisition-will-help-company-compete-against-cisco-meraki,CRN,2020-10-02T21:31:00.0000000Z
Grameenphone taps <b>Ericsson</b> for data management,"Bangladesh-based mobile communication service provider Grameenphone has deployed <b>Ericsson</b>’s Mediation solution which collects, processes, and mediates volumes of data generated on how its network is being used. Grameenphone deployed the solution to gain ...",https://itwire.com/business-telecoms/grameenphone-taps-ericsson-for-data-management.html,ITWire,2024-10-08T14:45:00.0000000Z
<b>Ericsson</b> steams ahead with 5G solutions for railways,"Connect with him on X (@gadget_ry) or Mastodon (@gadgetry@techhub.social) <b>Ericsson</b> is set to showcase its latest 5G advancements for railways at InnoTrans, a trade fair for transport innovation. During the show, the Swedish telecoms giant will demonstrate ...",https://www.telecomstechnews.com/news/ericsson-steams-ahead-5g-solutions-for-railways/,Telecoms Tech,2024-09-11T00:00:00.0000000Z
"Meta, <b>Ericsson</b>, and many others sign open letter to EU over AI regulation","The open letter was coordinated by Meta, which managed to persuade <b>Ericsson</b>, SAP, Spotify and over 50 other companies to give it their seal of approval. It was published as an ad in the FT, which you can see a copy of below. It essentially argues that ...",https://www.telecoms.com/ai/meta-ericsson-and-many-others-sign-open-letter-to-eu-over-ai-regulation,Telecoms,2024-09-19T00:00:00.0000000Z
Vodafone Idea expands 4G and 5G contract with <b>Ericsson</b> in India,"Indian telco Vodafone Idea (Vi) has awarded major 4G and 5G contracts to network vendor Ericsson. The partnership will see Ericsson bolster existing 4G and deploy 5G across the Indian regions it already covers for the telco. Ericsson will provide 4G and 5G services to Vodafone across Delhi, Kerala, Chhattisgarh, and Rajasthan.",https://www.datacenterdynamics.com/en/news/vodafone-idea-expands-4g-and-5g-contract-with-ericsson-in-india/,Datacenter Dynamics,2024-10-08T11:42:00.0000000Z
<b>Ericsson</b> appoints new head of global channels for enterprise wireless,"Swedish telco equipment giant Ericsson has named Matt Cook as its new of head of global channels, for its enterprise wireless solutions division. In his new role, Cook will lead global channel and distribution initiatives to support Ericsson&#39;s recent investments and acquisitions in the enterprise market.",https://www.crn.com.au/news/ericsson-appoints-new-head-of-global-channels-for-enterprise-wireless-612105,CRN Australia,2024-10-02T03:39:00.0000000Z
<b>Ericsson</b> launches project to develop young telecom talent,"Ericsson, a global leader in telecommunications, announced the launch of the EricssonEdge Academia Programme on October 8.",https://vir.com.vn/ericsson-launches-project-to-develop-young-telecom-talent-115605.html,Vietnam Investment Reviev,2024-10-08T10:34:00.0000000Z
